date,state,cases
08/29/2020,New Hampshire,7246
08/29/2020,New Jersey,193100
08/29/2020,New Mexico,25178
08/29/2020,New York,438122
08/29/2020,North Carolina,165533
08/29/2020,North Dakota,11488
08/29/2020,Northern Mariana Islands,56
08/29/2020,Ohio,121340
08/29/2020,Oklahoma,57353
08/29/2020,Oregon,26293
08/29/2020,Pennsylvania,137576
08/29/2020,Puerto Rico,32550
08/29/2020,Rhode Island,21683
08/29/2020,South Carolina,117249
08/29/2020,South Dakota,12942
08/29/2020,Tennessee,149310
08/29/2020,Texas,633834
08/29/2020,Utah,51486
08/29/2020,Vermont,1605
08/29/2020,Virgin Islands,1129
08/29/2020,Virginia,118809
08/29/2020,Washington,76834
08/29/2020,West Virginia,9967
08/29/2020,Wisconsin,79767
08/29/2020,Wyoming,3784
08/30/2020,Alabama,125235
08/30/2020,Alaska,6036
08/30/2020,Arizona,201695
08/30/2020,Arkansas,60856
08/30/2020,California,706589
08/30/2020,Colorado,57515
08/30/2020,Connecticut,52495
08/30/2020,Delaware,17343
08/30/2020,District of Columbia,13959
08/30/2020,Florida,621578
08/30/2020,Georgia,252813
08/30/2020,Guam,2256
08/30/2020,Hawaii,8315
08/30/2020,Idaho,32034
08/30/2020,Illinois,235779
08/30/2020,Indiana,95394
08/30/2020,Iowa,64599
08/30/2020,Kansas,42011
08/30/2020,Kentucky,50170
08/30/2020,Louisiana,148568
08/30/2020,Maine,4512
08/30/2020,Maryland,108286
08/30/2020,Massachusetts,128229
08/30/2020,Michigan,112598
08/30/2020,Minnesota,75238
08/30/2020,Mississippi,82676
08/30/2020,Missouri,85076
08/30/2020,Montana,7340
08/30/2020,Nebraska,34046
08/30/2020,Nevada,68981
08/30/2020,New Hampshire,7254
08/30/2020,New Jersey,193391
08/30/2020,New Mexico,25283
08/30/2020,New York,438831
08/30/2020,North Carolina,166510
08/30/2020,North Dakota,11706
08/30/2020,Northern Mariana Islands,56
08/30/2020,Ohio,122262
08/30/2020,Oklahoma,58020
08/30/2020,Oregon,26554
08/30/2020,Pennsylvania,138137
08/30/2020,Puerto Rico,32848
08/30/2020,Rhode Island,21683
08/30/2020,South Carolina,118324
08/30/2020,South Dakota,13322
08/30/2020,Tennessee,150249
08/30/2020,Texas,636547
08/30/2020,Utah,51854
08/30/2020,Vermont,1616
08/30/2020,Virgin Islands,1134
08/30/2020,Virginia,119747
08/30/2020,Washington,77122
08/30/2020,West Virginia,10110
08/30/2020,Wisconsin,80311
08/30/2020,Wyoming,3820
08/31/2020,Alabama,126058
08/31/2020,Alaska,6075
08/31/2020,Arizona,201866
08/31/2020,Arkansas,61224
08/31/2020,California,712541
08/31/2020,Colorado,57797
08/31/2020,Connecticut,52879
08/31/2020,Delaware,17429
08/31/2020,District of Columbia,13992
08/31/2020,Florida,623463
08/31/2020,Georgia,254238
08/31/2020,Guam,2364
08/31/2020,Hawaii,8447
08/31/2020,Idaho,32256
08/31/2020,Illinois,237682
08/31/2020,Indiana,96277
08/31/2020,Iowa,65252
08/31/2020,Kansas,43407
08/31/2020,Kentucky,50884
08/31/2020,Louisiana,148894
08/31/2020,Maine,4526
08/31/2020,Maryland,108742
08/31/2020,Massachusetts,128533
08/31/2020,Michigan,113163
08/31/2020,Minnesota,75913
08/31/2020,Mississippi,82950
08/31/2020,Missouri,86225
08/31/2020,Montana,7440
08/31/2020,Nebraska,34287
08/31/2020,Nevada,69318
08/31/2020,New Hampshire,7275
08/31/2020,New Jersey,193740
08/31/2020,New Mexico,25352
08/31/2020,New York,439480
08/31/2020,North Carolina,167989
08/31/2020,North Dakota,11820
08/31/2020,Northern Mariana Islands,56
08/31/2020,Ohio,123157
08/31/2020,Oklahoma,58733
08/31/2020,Oregon,26723
08/31/2020,Pennsylvania,138840
08/31/2020,Puerto Rico,33199
08/31/2020,Rhode Island,21949
08/31/2020,South Carolina,118992
08/31/2020,South Dakota,13509
08/31/2020,Tennessee,152033
08/31/2020,Texas,640317
08/31/2020,Utah,52166
08/31/2020,Vermont,1624
08/31/2020,Virgin Islands,1139
08/31/2020,Virginia,120594
08/31/2020,Washington,77718
08/31/2020,West Virginia,10250
08/31/2020,Wisconsin,80733
08/31/2020,Wyoming,3842
09/01/2020,Alabama,127616
09/01/2020,Alaska,6109
09/01/2020,Arizona,202375
09/01/2020,Arkansas,61497
09/01/2020,California,716628
09/01/2020,Colorado,58118
09/01/2020,Connecticut,53006
09/01/2020,Delaware,17535
09/01/2020,District of Columbia,14049
09/01/2020,Florida,631032
09/01/2020,Georgia,256544
09/01/2020,Guam,2416
09/01/2020,Hawaii,8628
09/01/2020,Idaho,32703
09/01/2020,Illinois,239115
09/01/2020,Indiana,96988
09/01/2020,Iowa,65846
09/01/2020,Kansas,43491
09/01/2020,Kentucky,51762
09/01/2020,Louisiana,149583
09/01/2020,Maine,4548
09/01/2020,Maryland,109353
09/01/2020,Massachusetts,128888
09/01/2020,Michigan,113969
09/01/2020,Minnesota,76404
09/01/2020,Mississippi,83584
09/01/2020,Missouri,87289
09/01/2020,Montana,7526
09/01/2020,Nebraska,34574
09/01/2020,Nevada,69708
09/01/2020,New Hampshire,7297
09/01/2020,New Jersey,194070
09/01/2020,New Mexico,25460
09/01/2020,New York,440237
09/01/2020,North Carolina,169966
09/01/2020,North Dakota,12004
09/01/2020,Northern Mariana Islands,57
09/01/2020,Ohio,124610
09/01/2020,Oklahoma,59399
09/01/2020,Oregon,26958
09/01/2020,Pennsylvania,139591
09/01/2020,Puerto Rico,33421
09/01/2020,Rhode Island,22002
09/01/2020,South Carolina,119846
09/01/2020,South Dakota,13749
09/01/2020,Tennessee,153274
09/01/2020,Texas,645534
09/01/2020,Utah,52505
09/01/2020,Vermont,1635
09/01/2020,Virgin Islands,1143
09/01/2020,Virginia,121615
09/01/2020,Washington,78061
09/01/2020,West Virginia,10507
09/01/2020,Wisconsin,81688
09/01/2020,Wyoming,3866
09/02/2020,Alabama,128239
09/02/2020,Alaska,6181
09/02/2020,Arizona,202898
09/02/2020,Arkansas,62112
09/02/2020,California,722035
09/02/2020,Colorado,58392
09/02/2020,Connecticut,53108
09/02/2020,Delaware,17549
09/02/2020,District of Columbia,14077
09/02/2020,Florida,633434
09/02/2020,Georgia,258482
09/02/2020,Guam,2463
09/02/2020,Hawaii,8966
09/02/2020,Idaho,33059
09/02/2020,Illinois,241282
09/02/2020,Indiana,97853
09/02/2020,Iowa,66463
09/02/2020,Kansas,44529
09/02/2020,Kentucky,52704
09/02/2020,Louisiana,150734
09/02/2020,Maine,4567
09/02/2020,Maryland,109808
09/02/2020,Massachusetts,121131
09/02/2020,Michigan,114603
09/02/2020,Minnesota,77137
09/02/2020,Mississippi,84365
09/02/2020,Missouri,88869
09/02/2020,Montana,7715
09/02/2020,Nebraska,34995
09/02/2020,Nevada,69927
09/02/2020,New Hampshire,7309
09/02/2020,New Jersey,194378
09/02/2020,New Mexico,25612
09/02/2020,New York,440947
09/02/2020,North Carolina,171140
09/02/2020,North Dakota,12271
09/02/2020,Northern Mariana Islands,57
09/02/2020,Ohio,125767
09/02/2020,Oklahoma,60118
09/02/2020,Oregon,27085
09/02/2020,Pennsylvania,140577
09/02/2020,Puerto Rico,34003
09/02/2020,Rhode Island,22078
09/02/2020,South Carolina,120503
09/02/2020,South Dakota,14003
09/02/2020,Tennessee,154833
09/02/2020,Texas,649844
09/02/2020,Utah,52950
09/02/2020,Vermont,1637
09/02/2020,Virgin Islands,1144
09/02/2020,Virginia,122542
09/02/2020,Washington,78554
09/02/2020,West Virginia,10642
09/02/2020,Wisconsin,82261
09/02/2020,Wyoming,3911
09/03/2020,Alabama,129285
09/03/2020,Alaska,6287
09/03/2020,Arizona,203964
09/03/2020,Arkansas,63504
09/03/2020,California,727398
09/03/2020,Colorado,58680
09/03/2020,Connecticut,53209
09/03/2020,Delaware,17653
09/03/2020,District of Columbia,14135
09/03/2020,Florida,637005
09/03/2020,Georgia,261056
09/03/2020,Guam,2529
09/03/2020,Hawaii,9177
09/03/2020,Idaho,33361
09/03/2020,Illinois,242715
09/03/2020,Indiana,98971
09/03/2020,Iowa,67693
09/03/2020,Kansas,44755
09/03/2020,Kentucky,54067
09/03/2020,Louisiana,151547
09/03/2020,Maine,4617
09/03/2020,Maryland,110504
09/03/2020,Massachusetts,121546
09/03/2020,Michigan,115393
09/03/2020,Minnesota,78175
09/03/2020,Mississippi,85116
09/03/2020,Missouri,90241
09/03/2020,Montana,7903
09/03/2020,Nebraska,35469
09/03/2020,Nevada,70319
09/03/2020,New Hampshire,7347
09/03/2020,New Jersey,194756
09/03/2020,New Mexico,25812
09/03/2020,New York,441835
09/03/2020,North Carolina,172791
09/03/2020,North Dakota,12633
09/03/2020,Northern Mariana Islands,57
09/03/2020,Ohio,127112
09/03/2020,Oklahoma,61027
09/03/2020,Oregon,27356
09/03/2020,Pennsylvania,141578
09/03/2020,Puerto Rico,34198
09/03/2020,Rhode Island,22143
09/03/2020,South Carolina,121696
09/03/2020,South Dakota,14337
09/03/2020,Tennessee,157028
09/03/2020,Texas,653321
09/03/2020,Utah,53412
09/03/2020,Vermont,1637
09/03/2020,Virgin Islands,1150
09/03/2020,Virginia,123668
09/03/2020,Washington,79120
09/03/2020,West Virginia,10845
09/03/2020,Wisconsin,83119
09/03/2020,Wyoming,3939
09/04/2020,Alabama,130393
09/04/2020,Alaska,6416
09/04/2020,Arizona,204686
09/04/2020,Arkansas,64678
09/04/2020,California,732691
09/04/2020,Colorado,59021
09/04/2020,Connecticut,53365
09/04/2020,Delaware,17752
09/04/2020,District of Columbia,14186
09/04/2020,Florida,640203
09/04/2020,Georgia,263047
09/04/2020,Guam,2588
09/04/2020,Hawaii,9448
09/04/2020,Idaho,33628
09/04/2020,Illinois,248253
09/04/2020,Indiana,100011
09/04/2020,Iowa,68757
09/04/2020,Kansas,46049
09/04/2020,Kentucky,55500
09/04/2020,Louisiana,152369
09/04/2020,Maine,4632
09/04/2020,Maryland,111332
09/04/2020,Massachusetts,121758
09/04/2020,Michigan,116470
09/04/2020,Minnesota,79018
09/04/2020,Mississippi,85939
09/04/2020,Missouri,91840
09/04/2020,Montana,8046
09/04/2020,Nebraska,35661
09/04/2020,Nevada,70783
09/04/2020,New Hampshire,7368
09/04/2020,New Jersey,195205
09/04/2020,New Mexico,25902
09/04/2020,New York,442698
09/04/2020,North Carolina,174848
09/04/2020,North Dakota,12977
09/04/2020,Northern Mariana Islands,57
09/04/2020,Ohio,128444
09/04/2020,Oklahoma,62040
09/04/2020,Oregon,27605
09/04/2020,Pennsylvania,142537
09/04/2020,Puerto Rico,34241
09/04/2020,Rhode Island,22243
09/04/2020,South Carolina,123325
09/04/2020,South Dakota,14596
09/04/2020,Tennessee,158120
09/04/2020,Texas,658789
09/04/2020,Utah,53940
09/04/2020,Vermont,1642
09/04/2020,Virgin Islands,1150
09/04/2020,Virginia,124779
09/04/2020,Washington,79721
09/04/2020,West Virginia,11037
09/04/2020,Wisconsin,84519
09/04/2020,Wyoming,3989
09/05/2020,Alabama,131803
09/05/2020,Alaska,6514
09/05/2020,Arizona,205518
09/05/2020,Arkansas,65226
09/05/2020,California,737073
09/05/2020,Colorado,59362
09/05/2020,Connecticut,53365
09/05/2020,Delaware,17892
09/05/2020,District of Columbia,14238
09/05/2020,Florida,643859
09/05/2020,Georgia,265215
09/05/2020,Guam,2640
09/05/2020,Hawaii,9667
09/05/2020,Idaho,33884
09/05/2020,Illinois,250882
09/05/2020,Indiana,101094
09/05/2020,Iowa,69690
09/05/2020,Kansas,46051
09/05/2020,Kentucky,56016
09/05/2020,Louisiana,152369
09/05/2020,Maine,4667
09/05/2020,Maryland,112104
09/05/2020,Massachusetts,122196
09/05/2020,Michigan,117267
09/05/2020,Minnesota,79932
09/05/2020,Mississippi,86478
09/05/2020,Missouri,93583
09/05/2020,Montana,8178
09/05/2020,Nebraska,35805
09/05/2020,Nevada,71184
09/05/2020,New Hampshire,7424
09/05/2020,New Jersey,195530
09/05/2020,New Mexico,26048
09/05/2020,New York,443497
09/05/2020,North Carolina,176124
09/05/2020,North Dakota,13338
09/05/2020,Northern Mariana Islands,58
09/05/2020,Ohio,129785
09/05/2020,Oklahoma,63187
09/05/2020,Oregon,27857
09/05/2020,Pennsylvania,143301
09/05/2020,Puerto Rico,34492
09/05/2020,Rhode Island,22243
09/05/2020,South Carolina,124289
09/05/2020,South Dakota,14889
09/05/2020,Tennessee,159893
09/05/2020,Texas,663246
09/05/2020,Utah,54364
09/05/2020,Vermont,1647
09/05/2020,Virgin Islands,1167
09/05/2020,Virginia,125727
09/05/2020,Washington,79900
09/05/2020,West Virginia,11289
09/05/2020,Wisconsin,85517
09/05/2020,Wyoming,4006
09/06/2020,Alabama,132314
09/06/2020,Alaska,6603
09/06/2020,Arizona,205772
09/06/2020,Arkansas,65924
09/06/2020,California,740233
09/06/2020,Colorado,59626
09/06/2020,Connecticut,53365
09/06/2020,Delaware,18043
09/06/2020,District of Columbia,14279
09/06/2020,Florida,646423
09/06/2020,Georgia,266707
09/06/2020,Guam,2588
09/06/2020,Hawaii,9829
09/06/2020,Idaho,34053
09/06/2020,Illinois,252306
09/06/2020,Indiana,101937
09/06/2020,Iowa,70210
09/06/2020,Kansas,46151
09/06/2020,Kentucky,56172
09/06/2020,Louisiana,153764
09/06/2020,Maine,4682
09/06/2020,Maryland,112557
09/06/2020,Massachusetts,122562
09/06/2020,Michigan,117310
09/06/2020,Minnesota,80639
09/06/2020,Mississippi,86888
09/06/2020,Missouri,94824
09/06/2020,Montana,8272
09/06/2020,Nebraska,35891
09/06/2020,Nevada,71711
09/06/2020,New Hampshire,7447
09/06/2020,New Jersey,195841
09/06/2020,New Mexico,26107
09/06/2020,New York,444226
09/06/2020,North Carolina,177141
09/06/2020,North Dakota,13635
09/06/2020,Northern Mariana Islands,58
09/06/2020,Ohio,130558
09/06/2020,Oklahoma,63607
09/06/2020,Oregon,28045
09/06/2020,Pennsylvania,143902
09/06/2020,Puerto Rico,34533
09/06/2020,Rhode Island,22243
09/06/2020,South Carolina,124952
09/06/2020,South Dakota,15109
09/06/2020,Tennessee,161589
09/06/2020,Texas,665338
09/06/2020,Utah,54660
09/06/2020,Vermont,1648
09/06/2020,Virgin Islands,1181
09/06/2020,Virginia,126926
09/06/2020,Washington,80369
09/06/2020,West Virginia,11412
09/06/2020,Wisconsin,86406
09/06/2020,Wyoming,4032
09/07/2020,Alabama,132973
09/07/2020,Alaska,6637
09/07/2020,Arizona,205971
09/07/2020,Arkansas,66280
09/07/2020,California,742689
09/07/2020,Colorado,59823
09/07/2020,Connecticut,53365
09/07/2020,Delaware,18249
09/07/2020,District of Columbia,14315
09/07/2020,Florida,648261
09/07/2020,Georgia,267238
09/07/2020,Guam,2588
09/07/2020,Hawaii,9933
09/07/2020,Idaho,34153
09/07/2020,Illinois,253649
09/07/2020,Indiana,102527
09/07/2020,Iowa,70537
09/07/2020,Kansas,47409
09/07/2020,Kentucky,56545
09/07/2020,Louisiana,154073
09/07/2020,Maine,4701
09/07/2020,Maryland,113378
09/07/2020,Massachusetts,122791
09/07/2020,Michigan,118388
09/07/2020,Minnesota,81277
09/07/2020,Mississippi,87130
09/07/2020,Missouri,95703
09/07/2020,Montana,8340
09/07/2020,Nebraska,35975
09/07/2020,Nevada,72048
09/07/2020,New Hampshire,7476
09/07/2020,New Jersey,196173
09/07/2020,New Mexico,26144
09/07/2020,New York,444751
09/07/2020,North Carolina,178212
09/07/2020,North Dakota,13805
09/07/2020,Northern Mariana Islands,59
09/07/2020,Ohio,131336
09/07/2020,Oklahoma,64220
09/07/2020,Oregon,28191
09/07/2020,Pennsylvania,144658
09/07/2020,Puerto Rico,35375
09/07/2020,Rhode Island,22243
09/07/2020,South Carolina,125607
09/07/2020,South Dakota,15300
09/07/2020,Tennessee,162531
09/07/2020,Texas,666209
09/07/2020,Utah,55052
09/07/2020,Vermont,1651
09/07/2020,Virgin Islands,1190
09/07/2020,Virginia,127571
09/07/2020,Washington,80485
09/07/2020,West Virginia,11575
09/07/2020,Wisconsin,86981
09/07/2020,Wyoming,4032
09/08/2020,Alabama,133606
09/08/2020,Alaska,6670
09/08/2020,Arizona,206048
09/08/2020,Arkansas,66757
09/08/2020,California,746113
09/08/2020,Colorado,60003
09/08/2020,Connecticut,53782
09/08/2020,Delaware,18308
09/08/2020,District of Columbia,14362
09/08/2020,Florida,650084
09/08/2020,Georgia,268684
09/08/2020,Guam,2682
09/08/2020,Hawaii,10130
09/08/2020,Idaho,34461
09/08/2020,Illinois,255229
09/08/2020,Indiana,102917
09/08/2020,Iowa,71018
09/08/2020,Kansas,47878
09/08/2020,Kentucky,56877
09/08/2020,Louisiana,154329
09/08/2020,Maine,4713
09/08/2020,Maryland,113734
09/08/2020,Massachusetts,122962
09/08/2020,Michigan,118984
09/08/2020,Minnesota,81660
09/08/2020,Mississippi,87379
09/08/2020,Missouri,96875
09/08/2020,Montana,8409
09/08/2020,Nebraska,36477
09/08/2020,Nevada,72165
09/08/2020,New Hampshire,7494
09/08/2020,New Jersey,196450
09/08/2020,New Mexico,26181
09/08/2020,New York,445308
09/08/2020,North Carolina,179150
09/08/2020,North Dakota,13876
09/08/2020,Northern Mariana Islands,59
09/08/2020,Ohio,131992
09/08/2020,Oklahoma,65053
09/08/2020,Oregon,28355
09/08/2020,Pennsylvania,145191
09/08/2020,Puerto Rico,35504
09/08/2020,Rhode Island,22592
09/08/2020,South Carolina,125908
09/08/2020,South Dakota,15403
09/08/2020,Tennessee,163180
09/08/2020,Texas,670427
09/08/2020,Utah,55424
09/08/2020,Vermont,1654
09/08/2020,Virgin Islands,1191
09/08/2020,Virginia,128407
09/08/2020,Washington,81048
09/08/2020,West Virginia,11661
09/08/2020,Wisconsin,87730
09/08/2020,Wyoming,4103
09/09/2020,Alabama,134417
09/09/2020,Alaska,6735
09/09/2020,Arizona,206548
09/09/2020,Arkansas,67255
09/09/2020,California,749196
09/09/2020,Colorado,60291
09/09/2020,Connecticut,53871
09/09/2020,Delaware,18308
09/09/2020,District of Columbia,14387
09/09/2020,Florida,652140
09/09/2020,Georgia,270624
09/09/2020,Guam,2727
09/09/2020,Hawaii,10228
09/09/2020,Idaho,34707
09/09/2020,Illinois,256614
09/09/2020,Indiana,103641
09/09/2020,Iowa,71594
09/09/2020,Kansas,48388
09/09/2020,Kentucky,57518
09/09/2020,Louisiana,155890
09/09/2020,Maine,4734
09/09/2020,Maryland,114070
09/09/2020,Massachusetts,123143
09/09/2020,Michigan,119952
09/09/2020,Minnesota,81920
09/09/2020,Mississippi,87805
09/09/2020,Missouri,98259
09/09/2020,Montana,8499
09/09/2020,Nebraska,36917
09/09/2020,Nevada,72317
09/09/2020,New Hampshire,7517
09/09/2020,New Jersey,196779
09/09/2020,New Mexico,26268
09/09/2020,New York,445881
09/09/2020,North Carolina,180061
09/09/2020,North Dakota,14114
09/09/2020,Northern Mariana Islands,59
09/09/2020,Ohio,132965
09/09/2020,Oklahoma,65929
09/09/2020,Oregon,28474
09/09/2020,Pennsylvania,146058
09/09/2020,Puerto Rico,35507
09/09/2020,Rhode Island,22676
09/09/2020,South Carolina,126213
09/09/2020,South Dakota,15571
09/09/2020,Tennessee,164032
09/09/2020,Texas,675149
09/09/2020,Utah,55730
09/09/2020,Vermont,1656
09/09/2020,Virgin Islands,1197
09/09/2020,Virginia,129289
09/09/2020,Washington,81528
09/09/2020,West Virginia,11808
09/09/2020,Wisconsin,88643
09/09/2020,Wyoming,4151
09/10/2020,Alabama,135565
09/10/2020,Alaska,6860
09/10/2020,Arizona,207002
09/10/2020,Arkansas,67803
09/10/2020,California,753017
09/10/2020,Colorado,60576
09/10/2020,Connecticut,54093
09/10/2020,Delaware,18466
09/10/2020,District of Columbia,14412
09/10/2020,Florida,654723
09/10/2020,Georgia,272588
09/10/2020,Guam,2815
09/10/2020,Hawaii,10397
09/10/2020,Idaho,35027
09/10/2020,Illinois,258573
09/10/2020,Indiana,104429
09/10/2020,Iowa,72548
09/10/2020,Kansas,48442
09/10/2020,Kentucky,58452
09/10/2020,Louisiana,156354
09/10/2020,Maine,4760
09/10/2020,Maryland,114574
09/10/2020,Massachusetts,123546
09/10/2020,Michigan,120896
09/10/2020,Minnesota,82301
09/10/2020,Mississippi,88322
09/10/2020,Missouri,99466
09/10/2020,Montana,8694
09/10/2020,Nebraska,37373
09/10/2020,Nevada,72620
09/10/2020,New Hampshire,7573
09/10/2020,New Jersey,197203
09/10/2020,New Mexico,26429
09/10/2020,New York,446637
09/10/2020,North Carolina,181335
09/10/2020,North Dakota,14446
09/10/2020,Northern Mariana Islands,59
09/10/2020,Ohio,134086
09/10/2020,Oklahoma,66700
09/10/2020,Oregon,28661
09/10/2020,Pennsylvania,146735
09/10/2020,Puerto Rico,36279
09/10/2020,Rhode Island,22782
09/10/2020,South Carolina,126592
09/10/2020,South Dakota,15834
09/10/2020,Tennessee,165911
09/10/2020,Texas,677888
09/10/2020,Utah,56182
09/10/2020,Vermont,1661
09/10/2020,Virgin Islands,1201
09/10/2020,Virginia,130525
09/10/2020,Washington,82125
09/10/2020,West Virginia,12017
09/10/2020,Wisconsin,90232
09/10/2020,Wyoming,4199
09/11/2020,Alabama,136703
09/11/2020,Alaska,6968
09/11/2020,Arizona,207525
09/11/2020,Arkansas,68987
09/11/2020,California,757125
09/11/2020,Colorado,60881
09/11/2020,Connecticut,54326
09/11/2020,Delaware,18559
09/11/2020,District of Columbia,14493
09/11/2020,Florida,658373
09/11/2020,Georgia,274242
09/11/2020,Guam,2832
09/11/2020,Hawaii,10567
09/11/2020,Idaho,35354
09/11/2020,Illinois,260949
09/11/2020,Indiana,105703
09/11/2020,Iowa,73399
